keyword	filter_name	filter_value	freq
face moisturizer	concern	10737	498
face moisturizer	concern	10770	387
face moisturizer	brand	706	26
face moisturizer	spf	10873	80
face moisturizer	preference	10840	61
face moisturizer	formulation	10820	4
face moisturizer	brand	593	61
face moisturizer	brand	1095	29
face moisturizer	brand	6740	4
face moisturizer	brand	4280	6
face moisturizer	preference	10855	209
face moisturizer	concern	10729	200
face moisturizer	preference	10843	257
face moisturizer	category	1388	23
face moisturizer	concern	10738	4
face moisturizer	skin_type	10779	3339
face moisturizer	skin_type	10782	3386
face moisturizer	formulation	10832	8
face moisturizer	preference	89005	23
face moisturizer	brand	2454	26
face moisturizer	brand	4638	5
face moisturizer	brand	923	204
face moisturizer	brand	1918	66
face moisturizer	spf	10870	75
face moisturizer	brand	621	60
face moisturizer	skin_type	10780	409
face moisturizer	preference	80224	49
face moisturizer	concern	80231	159
face moisturizer	concern	10758	3
face moisturizer	concern	80312	85
face moisturizer	skin_tone	10887	4
face moisturizer	formulation	10805	3
face moisturizer	preference	10841	128
face moisturizer	brand	610	25
face moisturizer	preference	10851	1276
face moisturizer	brand	4143	3
face moisturizer	preference	10862	120
face moisturizer	preference	10838	31
face moisturizer	formulation	10809	4
face moisturizer	concern	10726	8
face moisturizer	formulation	10816	3
face moisturizer	brand	669	50
face moisturizer	concern	10717	3
face moisturizer	brand	9898	3
face moisturizer	brand	2682	75
face moisturizer	brand	6882	29
face moisturizer	brand	595	141
face moisturizer	brand	7063	4
face moisturizer	concern	10750	434
face moisturizer	preference	10856	223
face moisturizer	brand	8649	25
face moisturizer	brand	6127	4
face moisturizer	concern	91638	3
face moisturizer	concern	10748	56
face moisturizer	brand	2298	5
face moisturizer	formulation	10825	3
face moisturizer	brand	5238	61
face moisturizer	preference	10	4
face moisturizer	concern	10776	177
face moisturizer	preference	10861	128
face moisturizer	concern	91637	5
face moisturizer	brand	5440	8
face moisturizer	brand	4748	15
face moisturizer	brand	3988	8
face moisturizer	brand	6272	13
face moisturizer	formulation	10817	10
face moisturizer	brand	6188	4
face moisturizer	category	8442	3
face moisturizer	brand	1835	12
face moisturizer	brand	4441	3
face moisturizer	category	9574	3
face moisturizer	preference	10866	101
face moisturizer	formulation	10808	49
face moisturizer	preference	89007	16
face moisturizer	brand	600	66
face moisturizer	preference	10847	162
face moisturizer	concern	10731	4
face moisturizer	preference	16003	82
face moisturizer	preference	10848	76
face moisturizer	preference	1086	5
face moisturizer	brand	4290	311
face moisturizer	category	8398	16
face moisturizer	preference	10844	86
face moisturizer	brand	2412	8
face moisturizer	concern	80230	62
face moisturizer	brand	8819	4
face moisturizer	brand	9890	43
face moisturizer	brand	6445	11
face moisturizer	brand	3814	183
face moisturizer	brand	4922	72
face moisturizer	brand	604	250
face moisturizer	category	233	8
face moisturizer	preference	15812	25
face moisturizer	brand	1375	15
face moisturizer	preference	108	8
face moisturizer	brand	997	66
face moisturizer	brand	630	5
face moisturizer	brand	8165	5
face moisturizer	brand	1850	17
face moisturizer	brand	8242	50
face moisturizer	brand	5708	3
face moisturizer	brand	3549	3
face moisturizer	concern	10771	506
face moisturizer	brand	725	16
face moisturizer	brand	1544	33
face moisturizer	brand	7666	87
face moisturizer	concern	10752	13
face moisturizer	brand	4179	40
face moisturizer	brand	990	17
face moisturizer	preference	10863	250
face moisturizer	brand	1937	11
face moisturizer	brand	1129	8
face moisturizer	category	8443	4
face moisturizer	spf	10872	6
face moisturizer	brand	9216	16
face moisturizer	brand	7793	5
face moisturizer	brand	5466	5
face moisturizer	category	8441	5
face moisturizer	brand	10035	4
face moisturizer	brand	649	158
face moisturizer	brand	9817	7
face moisturizer	brand	4696	4
face moisturizer	category	8395	101
face moisturizer	brand	1190	8
face moisturizer	brand	722	11
face moisturizer	brand	6164	5
face moisturizer	brand	2505	9
face moisturizer	category	8392	7
face moisturizer	brand	9164	11
face moisturizer	brand	7917	5
face moisturizer	brand	5617	4
face moisturizer	brand	7360	7
face moisturizer	category	9568	35
face moisturizer	category	2873	3
face moisturizer	concern	10777	1477
face moisturizer	brand	1281	4
face moisturizer	formulation	10822	93
face moisturizer	brand	2529	16
face moisturizer	preference	10850	123
face moisturizer	brand	2131	164
face moisturizer	brand	2534	13
face moisturizer	brand	3901	172
face moisturizer	brand	8011	9
face moisturizer	formulation	12089	39
face moisturizer	preference	10842	93
face moisturizer	brand	5670	4
face moisturizer	brand	7055	3
face moisturizer	preference	89009	13
face moisturizer	brand	978	40
face moisturizer	brand	8897	21
face moisturizer	finish	10882	5
face moisturizer	category	8444	9
face moisturizer	brand	8603	3
face moisturizer	star_rating	4	515
face moisturizer	brand	2707	4
face moisturizer	brand	2869	3
face moisturizer	brand	7394	5
face moisturizer	brand	4321	9
face moisturizer	brand	9159	3
face moisturizer	preference	10868	104
face moisturizer	brand	3355	3
face moisturizer	brand	2709	19
face moisturizer	brand	4320	55
face moisturizer	brand	643	11
face moisturizer	brand	4833	7
face moisturizer	brand	2528	7
face moisturizer	concern	10749	106
face moisturizer	brand	2138	3
face moisturizer	category	1302	7
face moisturizer	brand	6285	43
face moisturizer	brand	6267	9
face moisturizer	formulation	10827	175
face moisturizer	brand	9236	3
face moisturizer	brand	2371	97
face moisturizer	brand	2209	13
face moisturizer	brand	7806	3
face moisturizer	category	8394	705
face moisturizer	brand	1449	7
face moisturizer	brand	5368	19
face moisturizer	brand	5109	7
face moisturizer	brand	5197	43
face moisturizer	brand	9143	19
face moisturizer	skin_type	10778	692
face moisturizer	preference	80225	55
face moisturizer	brand	9694	35
face moisturizer	brand	1264	3
face moisturizer	brand	1561	9
face moisturizer	skin_type	10781	2672
face moisturizer	brand	2421	64
face moisturizer	brand	9551	42
face moisturizer	brand	2203	4
face moisturizer	preference	80227	36
face moisturizer	brand	3143	3
face moisturizer	preference	10869	191
face moisturizer	brand	1888	13
face moisturizer	brand	7356	3
face moisturizer	brand	4153	7
face moisturizer	brand	8794	3
face moisturizer	category	7306	5
face moisturizer	brand	3899	35
face moisturizer	brand	2392	3
face moisturizer	brand	9443	3
face moisturizer	brand	9731	7
face moisturizer	brand	8457	3
face moisturizer	brand	738	53
face moisturizer	brand	1965	3
face moisturizer	preference	10859	62
face moisturizer	brand	1282	7
face moisturizer	brand	6283	9
face moisturizer	brand	609	33
face moisturizer	brand	6123	9
face moisturizer	brand	8934	3
face moisturizer	brand	1847	3
face moisturizer	brand	1802	4
face oils	concern	10750	96
face oils	brand	2454	8
face oils	category	8394	3
face oils	brand	2734	8
face oils	preference	10847	8
face oils	brand	698	3
face oils	preference	10856	23
face oils	concern	10751	57
face oils	concern	80230	3
face oils	preference	64746	25
face oils	brand	3814	15
face oils	brand	943	16
face oils	preference	10866	15
face oils	brand	6877	3
face oils	brand	6127	18
face oils	preference	10869	15
face oils	concern	10776	76
face oils	brand	7666	70
face oils	brand	2682	10
face oils	brand	990	10
face oils	preference	80227	3
face oils	formulation	10822	10
face oils	concern	10729	19
face oils	brand	2421	57
face oils	concern	10771	61
face oils	brand	669	8
face oils	preference	80224	3
face oils	concern	10748	15
face oils	brand	3901	6
face oils	preference	10858	10
face oils	brand	8621	3
face oils	preference	10839	24
face oils	brand	621	3
face oils	preference	10865	4
face oils	brand	1191	14
face oils	concern	10777	167
face oils	concern	10737	36
face oils	concern	10770	129
face oils	concern	10754	26
face oils	brand	2709	3
face oils	brand	7971	3
face oils	brand	4153	3
face oils	brand	2436	3
face oils	concern	10749	48
face oils	preference	10854	5
face oils	concern	80231	47
face oils	brand	1095	19
face oils	brand	595	3
face oils	preference	89009	4
face oils	preference	10843	23
face oils	brand	4321	6
face oils	brand	1965	8
face oils	preference	10853	32
face oils	skin_type	10781	96
face oils	price	0-499	26
face oils	preference	10852	5
face oils	preference	12175	13
face oils	brand	5894	3
face oils	brand	6125	4
face oils	preference	80225	11
face oils	preference	10851	37
face oils	category	9573	6
face oils	preference	10849	12
face oils	brand	2131	14
face oils	brand	4130	29
face oils	skin_type	10778	76
face oils	brand	5540	8
face oils	preference	10860	6
face oils	category	8396	51
face oils	category	8397	16
face oils	brand	630	5
face oils	brand	5368	13
face oils	star_rating	4	41
face oils	brand	738	35
face oils	brand	1129	16
face oils	preference	10850	5
face oils	brand	1375	4
face oils	preference	10863	15
face oils	preference	10864	11
face oils	brand	596	5
face oils	skin_type	10779	182
face oils	brand	1898	5
face oils	brand	604	20
face oils	preference	10867	9
face oils	formulation	10817	70
face oils	concern	10753	136
face oils	brand	5108	7
face oils	brand	9890	7
face oils	brand	2567	4
face oils	brand	10665	9
face oils	brand	2529	20
face oils	brand	923	6
face oils	brand	1918	11
face oils	preference	10868	7
face oils	brand	642	12
face oils	concern	10731	5
face oils	preference	10857	34
face oils	preference	10846	7
face oils	brand	1190	9
face oils	preference	10842	7
face oils	brand	9694	16
face oils	skin_type	10782	146
face oils	preference	10840	15
face oils	brand	4343	5
face oils	preference	10859	6
face oils	preference	10845	13
face oils	brand	997	12
face oils	brand	5670	6
face oils	preference	10862	15
face oils	brand	5197	7
face oils	brand	4922	5
face oils	preference	80228	5
face oils	brand	10035	12
face oils	brand	2130	7
face oils	brand	3899	11
face oils	preference	10841	33
face oils	brand	1850	7
face oils	formulation	10808	12
face oils	brand	7180	6
face oils	skin_type	10780	27
face oils	preference	10861	12
face oils	brand	4290	12
face oils	brand	2371	7
face oils	brand	1835	7
face palettes	brand	4290	7
face palettes	brand	4985	53
face palettes	skin_type	10779	8
face palettes	finish	10880	8
face palettes	brand	4458	5
face palettes	brand	2298	5
face palettes	category	234	5
face palettes	skin_type	10780	3
face palettes	brand	4498	7
face palettes	brand	7691	23
face palettes	preference	80225	3
face palettes	brand	997	26
face palettes	brand	2130	69
face palettes	brand	9517	5
face palettes	preference	10863	4
face palettes	brand	5238	7
face palettes	skin_type	10782	6
face palettes	brand	3990	23
face palettes	brand	8645	8
face palettes	brand	2431	3
face palettes	brand	8335	26
face palettes	brand	4607	18
face palettes	brand	3394	4
face palettes	brand	3899	100
face palettes	brand	2538	3
face palettes	preference	10851	7
face palettes	brand	8351	7
face palettes	coverage	10874	7
face palettes	brand	4332	6
face palettes	finish	10879	4
face palettes	brand	6882	32
face palettes	category	236	5
face palettes	category	1514	3
face palettes	formulation	10827	9
face palettes	brand	8848	4
face palettes	brand	5077	4
face palettes	brand	6808	4
face palettes	brand	4089	3
face palettes	brand	4931	5
face palettes	brand	4149	25
face palettes	finish	10882	6
face palettes	brand	4561	17
face palettes	preference	10838	6
face palettes	brand	1965	4
face palettes	finish	10881	11
face palettes	concern	10750	5
face palettes	brand	6346	30
face palettes	brand	2347	66
face palettes	brand	10104	9
face palettes	brand	6446	4
face palettes	category	4140	10
face palettes	skin_tone	10886	16
face palettes	category	237	10
face palettes	color	25802	10
face palettes	preference	64746	7
face palettes	brand	588	9
face palettes	skin_tone	10888	6
face palettes	brand	669	33
face palettes	brand	596	120
face palettes	skin_tone	10887	29
face palettes	brand	10665	11
face palettes	brand	10536	13
face palettes	skin_type	10778	5
face palettes	brand	595	54
face palettes	brand	1937	52
face palettes	star_rating	4	13
face palettes	price	0-499	33
face palettes	brand	2412	6
face palettes	brand	5540	31
face palettes	concern	10753	5
face palettes	brand	589	6
face palettes	color	10789	15
face palettes	color	15514	10
face palettes	brand	201	29
face palettes	preference	10855	4
face palettes	brand	1804	13
face palettes	brand	4910	6
face palettes	brand	642	36
face palettes	finish	20426	5
face palettes	brand	2534	35
face palettes	formulation	10811	10
face palettes	brand	5108	35
face palettes	brand	4130	62
face palettes	concern	10754	5
face palettes	category	235	13
face palettes	brand	6883	13
face palettes	skin_type	10781	5
face primer	preference	10856	69
face primer	concern	10729	99
face primer	coverage	10876	3
face primer	brand	5368	32
face primer	finish	10880	127
face primer	brand	6166	32
face primer	skin_type	10780	211
face primer	brand	3900	3
face primer	category	234	23
face primer	brand	10665	23
face primer	formulation	10811	5
face primer	brand	588	16
face primer	brand	7907	126
face primer	brand	2535	16
face primer	formulation	108	3
face primer	coverage	10874	91
face primer	brand	201	161
face primer	preference	10846	3
face primer	concern	80230	25
face primer	coverage	64745	3
face primer	category	6761	16
face primer	brand	8165	19
face primer	formulation	10808	26
face primer	category	235	4
face primer	concern	10777	300
face primer	formulation	10822	138
face primer	brand	3394	32
face primer	preference	10843	65
face primer	category	231	26
face primer	color	15514	18
face primer	preference	10858	59
face primer	color	25192	3
face primer	brand	604	985
face primer	brand	4985	294
face primer	category	5967	4
face primer	formulation	10804	25
face primer	formulation	10824	160
face primer	preference	10853	31
face primer	brand	7516	10
face primer	brand	7464	177
face primer	finish	10883	5
face primer	formulation	10819	14
face primer	preference	64746	115
face primer	formulation	15987	4
face primer	brand	600	96
face primer	preference	10847	65
face primer	preference	10857	41
face primer	finish	10884	24
face primer	formulation	10817	37
face primer	color	10789	7
face primer	brand	722	26
face primer	brand	4458	13
face primer	brand	10104	24
face primer	brand	4770	3
face primer	skin_type	10782	1262
face primer	preference	80223	13
face primer	brand	8821	4
face primer	color	13529	3
face primer	brand	4922	38
face primer	brand	943	159
face primer	brand	1783	30
face primer	brand	1937	281
face primer	brand	7909	5
face primer	brand	2534	125
face primer	brand	3901	80
face primer	brand	7691	118
face primer	brand	8351	42
face primer	brand	8819	10
face primer	concern	10737	655
face primer	category	8398	3
face primer	preference	10866	44
face primer	brand	1918	47
face primer	brand	4911	28
face primer	preference	10859	25
face primer	category	8394	3
face primer	brand	6346	136
face primer	color	25740	40
face primer	preference	10850	36
face primer	concern	80312	86
face primer	finish	10881	278
face primer	preference	10862	40
face primer	skin_tone	10886	215
face primer	concern	10776	52
face primer	finish	10879	62
face primer	concern	10750	101
face primer	category	239	5
face primer	formulation	10814	7
